id,Machine Failure Predicted,Failure Probability
136563,0,0.0025898415755650495
136564,0,0.0013833125755767426
136565,0,0.014293589043084443
136566,0,0.0010467025729381453
136567,0,0.005116030447719973
136568,0,0.0032777308779070613
136569,0,0.003387346218734003
136570,0,0.0007895236981003347
136571,0,0.0057149992566480215
136572,0,0.004158868937696847
136573,0,0.0014947148879352506
136574,0,0.005479582145001007
136575,0,0.0013653699529999127
136576,0,0.004396012901372184
136577,0,0.004787775751519984
136578,0,0.0013860976169192967
136579,0,0.006051882684710666
136580,0,0.0012865602392594015
136581,0,0.001420133852084112
136582,0,0.0011740446662377986
136583,0,0.0013025322963931565
136584,0,0.001956665939944317
136585,0,0.0041878371696133735
136586,0,0.048369605553706584
136587,0,0.0009735125126124557
136588,0,0.0050490503420622685
136589,0,0.0029067085276954945
136590,0,0.0014279520451799077
136591,0,0.0033695270808930646
136592,0,0.010016595937773624
136593,0,0.00610387434222469
136594,0,0.0005995409710579671
136595,0,0.0015324792481981816
136596,0,0.0012475035626059124
136597,0,0.0014121616996046085
136598,0,0.004662732406926629
136599,0,0.002277842241515483
136600,0,0.0021679071471056156
136601,0,0.004171140559295333
136602,0,0.005685493267129055
136603,0,0.0033387953907615567
136604,0,0.0012612149139994769
136605,0,0.006776932668320029
136606,0,0.0022135774810213412
136607,0,0.00378868995501084
136608,0,0.002320959191115557
136609,0,0.00453536108534394
136610,0,0.005062917996174317
136611,0,0.0011536983051921817
136612,0,0.002175059975855352
136613,0,0.002982361343160098
136614,0,0.0009633285214133636
136615,0,0.00074443165342267
136616,0,0.0016303435916454226
136617,0,0.008547314657296922
136618,0,0.0019835691755307966
136619,0,0.0019948781668542317
136620,0,0.0018252086513203933
136621,0,0.0028626408664940567
136622,0,0.0016618228555846373
136623,0,0.0011612033656148786
136624,0,0.001662820638003215
136625,0,0.0033849776976874486
136626,0,0.0004983343135205176
136627,0,0.0025319902812516357
136628,0,0.0031918068999234536
136629,0,0.0003947368343305087
136630,0,0.0010710535251103222
136631,0,0.005907569960120915
136632,0,0.0033656789786588163
136633,0,0.0014179771934638137
136634,0,0.0016714934391073408
136635,0,0.010369998289435564
136636,0,0.012518513700488223
136637,0,0.003443869538642879
136638,1,0.9960924260103029
136639,0,0.004831199236245435
136640,0,0.01074259826002102
136641,0,0.0021411885849141636
136642,0,0.0016940068505877479
136643,0,0.037255819457362796
136644,0,0.0010635874484712868
136645,0,0.0012435791245365615
136646,0,0.0011553003671550125
136647,0,0.009056642276431503
136648,0,0.019325784203916264
136649,0,0.0015658380639343992
136650,0,0.005521809746135886
136651,0,0.0009711581927002539
136652,1,0.9934533550763353
136653,0,0.001681211702814774
136654,0,0.0018410616200570762
136655,0,0.005444222166532664
136656,0,0.0043076303160482455
136657,0,0.0042192922110638265
136658,0,0.0017994091979926159
136659,0,0.0023857471284664308
136660,0,0.0017920334464000046
136661,0,0.0035573333548455464
136662,0,0.013435162066539138
136663,0,0.002829580323439233
136664,0,0.016579433145037
136665,0,0.001381334023082687
136666,0,0.00041238070687391374
136667,0,0.014980155882354834
136668,0,0.003452934233603158
136669,0,0.0022564008871268203
136670,0,0.0042763232100064
136671,0,0.002111098770015234
136672,0,0.0021567190729316617
136673,0,0.0017477453376411368
136674,0,0.0008297815257862746
136675,0,0.003122536671791069
136676,0,0.002453042407888498
136677,0,0.00323191277242943
136678,0,0.0013480325918196838
136679,0,0.0020257466270521968
136680,0,0.006790656668832371
136681,0,0.0020353859632618963
136682,0,0.0017622111582913291
136683,0,0.001942941452005002
136684,0,0.0036353045025189867
136685,0,0.014069204568000275
136686,0,0.0027505874446353607
136687,0,0.005256408679501677
136688,0,0.005487163697033405
136689,0,0.0070373783961331995
136690,0,0.003317838178686884
136691,0,0.01246395175700255
136692,0,0.0024015708936024342
136693,0,0.0008408057670488588
136694,0,0.0009933468342685178
136695,0,0.0016382880994716862
136696,0,0.0053580924705428365
136697,0,0.0006423216166698923
136698,0,0.005207821085376738
136699,0,0.00437415979869649
136700,0,0.0015753710157118046
136701,0,0.002260877204022957
136702,0,0.0011818759821458093
136703,0,0.009361706686695705
136704,0,0.0007868086551055354
136705,0,0.0008534170165629698
136706,0,0.0016047079893405317
136707,0,0.003161346306802589
136708,0,0.009087220255653995
136709,0,0.00016887056546131007
136710,0,0.0018653815438874398
136711,0,0.0032970344470141426
136712,0,0.0005227739718102672
136713,0,0.001643064901366492
136714,0,0.014693879001685228
136715,0,0.00653583058397202
136716,0,0.0015213555726717946
136717,0,0.004581094154164961
136718,0,0.0162658512183919
136719,0,0.002598036138274987
136720,0,0.00021978815403363673
136721,0,0.0022932790422063166
136722,0,0.0011500149879110336
136723,0,0.0017507900414785592
136724,0,0.0017483025751772589
136725,0,0.002311371426766274
136726,0,0.0015278158706132099
136727,0,0.0016208770090547122
136728,0,0.0010455875192273882
136729,0,0.0030977602373315673
136730,0,0.001085872756339903
136731,0,0.00897899658690174
136732,0,0.002088682892616116
136733,0,0.0017282872888434262
136734,0,0.0017070485721841768
136735,0,0.0018166527589935232
136736,0,0.002583136891242231
136737,0,0.0010572897283728485
136738,0,0.001800602501880348
136739,0,0.0069459920326502755
136740,0,0.0026225073130938426
136741,0,0.020446614887014682
136742,0,0.003331883841982803
136743,0,0.0025247220744741643
136744,0,0.0028047333135298234
136745,0,0.006129138486457547
136746,0,0.00258016007368609
136747,0,0.0020772360947718203
136748,0,0.001082736846730961
136749,0,0.000753136440489243
136750,0,0.0032920875333592925
136751,0,0.0020238578131217574
136752,0,0.0009028658950113819
136753,0,0.013315803751141678
136754,0,0.0020724905248866903
136755,0,0.009077703343288064
136756,0,0.0010039491023386457
136757,0,0.009816018002604104
136758,0,0.0015711369964428248
136759,0,0.0024285381881101824
136760,0,0.001290375185673436
136761,0,0.0011540073087643323
136762,0,0.021929440630989738
136763,0,0.0028568276697273384
136764,0,0.001729002526286157
136765,0,0.0030746967297168
136766,0,0.0032469254506041793
136767,0,0.006786419192041861
136768,0,0.0014279379373870445
136769,0,0.002557630472200917
136770,0,0.0020024585572786294
136771,0,0.0038146757525529583
136772,0,0.012920175065232497
136773,0,0.0011283323924922981
136774,0,0.0015525003639884456
136775,0,0.009639892637967558
136776,0,0.0006162295029258575
136777,0,0.0015165920578565114
136778,0,0.002635584960351009
136779,0,0.0022034492679524316
136780,0,0.0006846443966098506
136781,0,0.004462385232747947
136782,0,0.0028869260700270113
136783,0,0.00043728562793546885
136784,0,0.001305446390460906
136785,0,0.0030459669769783504
136786,0,0.0023795166381078104
136787,0,0.0046546547931539915
136788,0,0.011552818212015136
136789,0,0.0022905177325829463
136790,0,0.0007162673603449739
136791,0,0.002410814913354601
136792,0,0.004868005939975082
136793,0,0.0011508237604202455
136794,0,0.005160437973302527
136795,0,0.003265894839038654
136796,0,0.0034145328723177515
136797,0,0.0027898742381590015
136798,0,0.003980621158627281
136799,0,0.002996388909773145
136800,0,0.0021458957922858048
136801,0,0.0018122175063004966
136802,0,0.002768993729547755
136803,0,0.0015780488590589022
136804,0,0.001527930773078011
136805,0,0.00389657308589771
136806,0,0.0008832653768927621
136807,0,0.0022770256036324307
136808,0,0.0021283749281049828
136809,0,0.0009418697598334293
136810,0,0.0052995812527325435
136811,0,0.007264337466316957
136812,0,0.0006220983619743544
136813,0,0.018535045926287533
136814,0,0.0030122931752100397
136815,0,0.0007622711558313686
136816,0,0.0009669847261263098
136817,0,0.0011900996764659384
136818,0,0.005771625138017912
136819,0,0.0008869285467995262
136820,0,0.0009345378109623283
136821,0,0.0010855330261660872
136822,0,0.012477016074840608
136823,0,0.0017875152259543227
136824,0,0.0008345273753831813
136825,0,0.0015709959468502878
136826,1,0.9982758162733747
136827,0,0.0005089942788594959
136828,0,0.001247647369640937
136829,0,0.004514500552662682
136830,0,0.002394542528988524
136831,0,0.0011350385384492916
136832,0,0.0019801127581346376
136833,0,0.0009753295963329491
136834,1,0.9962654489445816
136835,0,0.00220818719255296
136836,0,0.002485857971196156
136837,0,0.0019079393317950983
136838,0,0.002177855857717648
136839,0,0.0006912278747149226
136840,0,0.0024645346773906093
136841,0,0.004524256128268077
136842,0,0.002423831132912872
136843,0,0.0015334251773441204
136844,0,0.00333828538385476
136845,0,0.0027224745402220736
136846,0,0.0016171951505350515
136847,0,0.0008997245394525976
136848,0,0.0018335161166991413
136849,0,0.0027306876995653556
136850,0,0.0026739302703164785
136851,0,0.0018588649702245552
136852,0,0.004245914257635363
136853,0,0.005394992968519788
136854,0,0.002330862369407921
136855,0,0.0037200590551785258
136856,0,0.019480141199171196
136857,0,0.0031535256925030756
136858,0,0.002245221441421859
136859,0,0.0008644594699556741
136860,0,0.0015630458925295196
136861,0,0.000858384654549824
136862,0,0.006004755988630372
136863,0,0.0007182233515983087
136864,0,0.0004397157463758316
136865,0,0.0027836744500320037
136866,0,0.0028071223062178987
136867,0,0.006559916297969381
136868,0,0.0012515639752521794
136869,0,0.002343105882128311
136870,0,0.003024548901173714
136871,0,0.0008812264563839739
136872,0,0.002920896610625112
136873,0,0.0009919200162057
136874,0,0.0006595416066371051
136875,0,0.001512459765048645
136876,0,0.0012833722758754673
136877,0,0.0034749527474904934
136878,0,0.0005982259186122755
136879,0,0.0051595423156159
136880,0,0.002792791516419081
136881,0,0.0030144040386297865
136882,0,0.0008945922350674795
136883,0,0.0008747983414969439
136884,0,0.0019207431365761871
136885,0,0.014293132864745964
136886,0,0.0016750347987502974
136887,0,0.0016888512201470572
136888,0,0.005433350267323308
136889,0,0.002990419423653704
136890,0,0.0019238545938004932
136891,0,0.00237926820392374
136892,0,0.001642469102298125
136893,0,0.00221174873316008
136894,0,0.0006772698526742183
136895,0,0.0018674041567193992
136896,0,0.0012247906337631593
136897,0,0.0041562519517400025
136898,0,0.0024774927885009186
136899,0,0.0018350537053106616
136900,0,0.0016697097866207307
136901,0,0.002063101444696354
136902,0,0.0018563258369391823
136903,0,0.0006694468916681047
136904,0,0.0030546156879728806
136905,0,0.0021822086413835332
136906,0,0.0010096357901329467
136907,0,0.0025404716305743417
136908,0,0.0014798955328283617
136909,0,0.0017838521623855638
136910,0,0.003729251392156132
136911,0,0.004345912126881599
136912,0,0.007971814516787976
136913,0,0.006995301776815543
136914,0,0.0010767627732261383
136915,0,0.0033974454282416503
136916,0,0.0012651752957210658
136917,0,0.0025127461136102915
136918,0,0.0009630549140153808
136919,0,0.0026072490625549953
136920,0,0.0010531935031945767
136921,0,0.00851255008912528
136922,0,0.0014450960034365589
136923,0,0.0010218518461242092
136924,0,0.0009697896129049946
136925,0,0.0005373580307549616
136926,0,0.0007484879481578337
136927,0,0.0016655904089390766
136928,0,0.0021252396865008515
136929,0,0.0029082038872213787
136930,0,0.0023902777299771413
136931,0,0.010875725616668159
136932,0,0.005511094789825216
136933,0,0.001525800635269237
136934,0,0.0034167483542636296
136935,0,0.0014393304443719045
136936,0,0.004506796690045926
136937,0,0.0008014591549560633
136938,0,0.0011213992451473151
136939,0,0.0011908754268296047
136940,0,0.0014869213719977434
136941,0,0.013765881870705663
136942,0,0.0014848163184073802
136943,0,0.00140148421860954
136944,0,0.07027098140164337
136945,0,0.006724782346334096
136946,0,0.004372689309735114
136947,0,0.0034419736001662904
136948,0,0.0008350264445899292
136949,0,0.004615784438510553
136950,0,0.001560297649846439
136951,0,0.0025805428470243672
136952,0,0.000916129599296632
136953,0,0.0019903436594670607
136954,0,0.0004071113218279637
136955,0,0.0016592033052611284
136956,0,0.0011777187675586828
136957,0,0.002091556214789837
136958,0,0.002692856879090132
136959,0,0.0019366064218515546
136960,1,0.9967612973025034
136961,0,0.0060862531239746775
136962,0,0.0019425577683738402
136963,0,0.008468135710239298
136964,0,0.004702996585997183
136965,0,0.010640114922489967
136966,0,0.01306966634925587
136967,0,0.0025090623440253306
136968,0,0.008192243196715868
136969,0,0.0006481763215289599
136970,0,0.004698257318939429
136971,0,0.003553073196726929
136972,0,0.004897149484310897
136973,0,0.0037723629150250597
136974,0,0.000555092700379918
136975,0,0.007397765431605067
136976,0,0.0015110057778682968
136977,0,0.0033310460184358113
136978,0,0.0017619541887162586
136979,0,0.0012034974785020854
136980,0,0.0007491269333550355
136981,0,0.001103382435495258
136982,0,0.002802900146415738
136983,0,0.001276139908106344
136984,0,0.0016332122804653749
136985,0,0.01402969033353486
136986,0,0.002095713096028779
136987,0,0.0043205881250493105
136988,0,0.0018327340765462337
136989,0,0.0026347083248602914
136990,0,0.0006524368846913376
136991,0,0.0017209686772812092
136992,0,0.000672031170909522
136993,0,0.0014559232178436386
136994,0,0.00658055838416137
136995,0,0.016528225857199128
136996,0,0.002133779927761987
136997,0,0.0044315768464998654
136998,0,0.0030246533796338257
136999,0,0.0028875842300687712
137000,0,0.015591459927768673
137001,0,0.0015900215811018475
137002,0,0.0030683469628336162
137003,0,0.002435382756280459
137004,0,0.036170971297486795
137005,1,0.9994557610313548
137006,0,0.00048012718704198277
137007,0,0.0014705016537775385
137008,0,0.0028402394924521104
137009,0,0.010672359981024528
137010,0,0.0046547604612633825
137011,0,0.0037497773773269173
137012,0,0.011576025309629503
137013,0,0.0047934735385938365
137014,0,0.0007597568565683442
137015,0,0.009344421837366976
137016,0,0.003905013512578234
137017,0,0.001120116936693449
137018,0,0.0020038694379565323
137019,0,0.001538440399979966
137020,0,0.0258275953178924
137021,0,0.008413509486997674
137022,0,0.0009002295533447432
137023,0,0.001738197316689849
137024,0,0.0024584796103881354
137025,0,0.0009646685589168336
137026,0,0.012892795352494348
137027,0,0.002327253652706961
137028,0,0.0017726299097437076
137029,0,0.0010740302620766491
137030,0,0.005785279385712982
137031,0,0.00820629299505355
137032,0,0.004106103874966109
137033,0,0.003905585189031971
137034,0,0.005510542778700583
137035,0,0.012358004306531778
137036,0,0.004334524727243124
137037,1,0.9955709064364875
137038,0,0.00406470825672857
137039,0,0.0015838075500296794
137040,0,0.001103244732292692
137041,0,0.007496916990301304
137042,0,0.0007695687195142445
137043,0,0.0024113969267337194
137044,0,0.001133865971078078
137045,0,0.0010156922206258979
137046,0,0.0012512599062502387
137047,0,0.0018756926875203455
137048,0,0.004557051426447106
137049,0,0.006400285165794595
137050,0,0.0009720635893689148
137051,0,0.0027599918495594547
137052,0,0.0075092398870373975
137053,0,0.0021850110817100785
137054,0,0.0015260852504541652
137055,0,0.002884655661652151
137056,0,0.0012120683995031213
137057,0,0.0012556022984648771
137058,0,0.002026607638186389
137059,0,0.006124585417304502
137060,0,0.0006829034516211702
137061,0,0.0013654074856189252
137062,0,0.00720874675361686
137063,0,0.005063791301770574
137064,0,0.0042000973510531205
137065,0,0.011198270426979382
137066,0,0.0053293429309828055
137067,0,0.0012759758075190709
137068,0,0.0020888585931326618
137069,0,0.0021668153558073735
137070,0,0.0029865180217240094
137071,0,0.0018782117680112905
137072,0,0.000995570804148686
137073,0,0.0018887563986223995
137074,0,0.005367188483211369
137075,0,0.003018278040385324
137076,0,0.0007487539846991
137077,0,0.0022027775011186366
137078,0,0.0016637188941040243
137079,0,0.004112781574758621
137080,0,0.0036593236927373817
137081,0,0.004056465010727426
137082,0,0.001236703319067904
137083,0,0.0002962909575514767
137084,0,0.002402790592081839
137085,0,0.004866867488462405
137086,0,0.005057502903026315
137087,0,0.0013753034585629537
137088,0,0.009125741220757313
137089,0,0.001476365543428465
137090,0,0.0020396882170375954
137091,0,0.0007008513807781032
137092,0,0.006831971999585964
137093,0,0.005255178398799699
137094,0,0.012190701938987128
137095,0,0.003406816493033562
137096,0,0.0010550762728242082
137097,0,0.009412523357662345
137098,0,0.005819500197665488
137099,0,0.0026692332638387755
137100,0,0.0013588085135244942
137101,0,0.002744297560427541
137102,0,0.00478214010884945
137103,0,0.010900079051051208
137104,0,0.0008367508766627227
137105,0,0.001024394899490804
137106,0,0.019390750092944484
137107,0,0.0027201320992288618
137108,0,0.0012594175948995232
137109,0,0.001695467025825025
137110,0,0.008228669733236603
137111,0,0.01921018495405081
137112,1,0.9899002536445171
137113,0,0.015998687257562937
137114,0,0.0010206134037085992
137115,0,0.0006529624731545442
137116,0,0.006125825988792864
137117,0,0.0011230287201733353
137118,0,0.0025974349226031554
137119,0,0.008361099659415963
137120,0,0.001794710714467597
137121,0,0.0010604619586406954
137122,0,0.004533269881240599
137123,0,0.0017054872447652312
137124,0,0.012070710411655932
137125,0,0.0009446837331938467
137126,0,0.0007431812724076135
137127,0,0.003514614296293579
137128,0,0.0011790640575484992
137129,0,0.0016491362268965884
137130,0,0.0014922333451373624
137131,0,0.0027978192239771606
137132,0,0.0018038352809304924
137133,0,0.0015610914212947989
137134,0,0.01073394680460498
137135,0,0.005259881078918983
137136,0,0.0008817954792320231
137137,0,0.0009816859594409706
137138,0,0.0028988331492513747
137139,0,0.0011514680113544448
137140,0,0.010155174065184859
137141,0,0.0019484600285490888
137142,0,0.0026105229858280287
137143,0,0.001966201737766988
137144,0,0.0015613092936567381
137145,0,0.0008691420609128973
137146,0,0.0030270866130282874
137147,0,0.0006244034899908031
137148,0,0.0065103095335202425
137149,0,0.002405545927654136
137150,0,0.005810773906652534
137151,0,0.0014773742047207489
137152,0,0.003225139600030434
137153,0,0.015855047046785
137154,0,0.00324197704573349
137155,0,0.0025538817350953353
137156,0,0.0060038015918880226
137157,0,0.003146734974508904
137158,0,0.0009633963649590437
137159,0,0.002580157880338613
137160,0,0.0023042974360063927
137161,0,0.0018089838242727125
137162,0,0.0030357744823294626
137163,0,0.000653787701524884
137164,0,0.00223107021237305
137165,0,0.004390984596038518
137166,0,0.0025503555982303748
137167,0,0.0037902649766411774
137168,0,0.0025647031544164508
137169,0,0.0031102774315394416
137170,0,0.0012454323266213642
137171,0,0.001972157923047395
137172,0,0.0011049683554634625
137173,0,0.0039034633229707593
137174,0,0.00047294286153742453
137175,0,0.004381255162345161
137176,0,0.0018365447533767914
137177,0,0.005445612515542884
137178,0,0.0018481617361202107
137179,0,0.0025870704243839645
137180,0,0.0008754545433022781
137181,0,0.003201912133809015
137182,0,0.009854160651353243
137183,0,0.0018196790878187404
137184,0,0.0017796037214353624
137185,0,0.005161632416775727
137186,0,0.0023372383973129197
137187,0,0.0010598785010134323
137188,0,0.008118467182538815
137189,0,0.009330580103742032
137190,0,0.0011916275605885552
137191,0,0.00221826944655942
137192,0,0.4625115294845677
137193,0,0.0015127157370475057
137194,0,0.001610101454445936
137195,0,0.012238549764240627
137196,0,0.005327449183858042
137197,0,0.0036262206625846407
137198,0,0.007434798858261677
137199,0,0.0006745198373388831
137200,0,0.0013754119644665192
137201,0,0.0068842486200665996
137202,0,0.005023755606207513
137203,0,0.001231187704182122
137204,0,0.0005374238408642482
137205,0,0.002482084992696349
137206,0,0.0010494802117477844
137207,0,0.006090318589746003
137208,0,0.005334574271360758
137209,0,0.0012845828990675023
137210,0,0.0031388070490382517
137211,0,0.0018030790750264418
137212,0,0.006597151960784293
137213,0,0.00224873296642267
137214,0,0.0013773558326658673
137215,0,0.004483379186856294
137216,0,0.005428899937066483
137217,0,0.0029079395285749703
137218,0,0.005964325259218529
137219,0,0.0014732888503609833
137220,0,0.004301416973445288
137221,0,0.0039028124932624962
137222,0,0.005616120669191015
137223,0,0.001678134758792486
137224,0,0.0028818858159022917
137225,0,0.0005946564170298915
137226,0,0.00135848005388179
137227,0,0.0018196661664498979
137228,0,0.008679605109148152
137229,0,0.0030836289424986717
137230,0,0.0007649896778385882
137231,0,0.004446531172635171
137232,0,0.001359665136333692
137233,0,0.0030034562205997375
137234,0,0.0010761750520263639
137235,0,0.0014370489809489696
137236,0,0.0010722449870413046
137237,0,0.0011465340175261087
137238,0,0.0012500760278375896
137239,0,0.0023627021859833224
137240,0,0.0011349142538011156
137241,0,0.009231782805196627
137242,0,0.007562537272431055
137243,0,0.0029454737954217043
137244,0,0.008008853935977743
137245,0,0.011041768237251063
137246,0,0.00429847500491796
137247,0,0.0009199067935760292
137248,0,0.0016390224723070855
137249,0,0.00975225269350292
137250,0,0.002113387356442088
137251,0,0.00326481293454547
137252,0,0.002497566159667637
137253,0,0.001420865088171545
137254,0,0.0006810593743575345
137255,0,0.006926367129545327
137256,0,0.007018774590111705
137257,0,0.0011152973176909553
137258,0,0.0008387951219775983
137259,0,0.0011119859268203824
137260,0,0.0052135017401665346
137261,0,0.0032979894711532894
137262,0,0.0032275284741044657
137263,0,0.0062654649284129916
137264,0,0.01081401925592798
137265,0,0.007645181826173548
137266,0,0.0016568347917584733
137267,0,0.0005395087005790782
137268,0,0.0007151951300914893
137269,0,0.0012628056791174976
137270,0,0.0011475185758624818
137271,0,0.000944667410480672
137272,0,0.018439823854143295
137273,0,0.0009197020089172188
137274,0,0.0011525361807481263
137275,0,0.0017662881972674322
137276,0,0.0007852660332500186
137277,0,0.0049873904901523245
137278,0,0.001722265403131685
137279,0,0.005991482728844869
137280,0,0.00042302420568587044
137281,0,0.0023959036801597176
137282,0,0.0024208638301093403
137283,0,0.005636146226269169
137284,0,0.0024939304020332623
137285,0,0.0020222766637510727
137286,0,0.0033215247744126887
137287,0,0.0022062641165383466
137288,0,0.01031850830850939
137289,0,0.001386599790795798
137290,0,0.0016301539882662209
137291,0,0.0010753862838373028
137292,0,0.0024443518299126525
137293,0,0.0030653072907020997
137294,0,0.002838614134257537
137295,0,0.0015669312495348827
137296,0,0.0038188486487229526
137297,0,0.004610210806455785
137298,0,0.006077304362376871
137299,0,0.0012586873940190113
137300,0,0.005866229943979963
137301,0,0.0014666030041555916
137302,0,0.0009952203155150477
137303,0,0.003920345549170255
137304,0,0.006414387416248071
137305,0,0.014666355772297072
137306,0,0.0063956175979531
137307,0,0.0014792077487744515
137308,0,0.0024538668824220073
137309,0,0.0014797115449499648
137310,0,0.002721235057545844
137311,0,0.004355139157435855
137312,0,0.008087570414594666
137313,0,0.001072675638156081
137314,0,0.001186293417041832
137315,0,0.003230566973199381
137316,0,0.0008355480165662452
137317,0,0.001376611397718484
137318,0,0.0021011469900262267
137319,0,0.003027275438674256
137320,0,0.0035392950899205294
137321,0,0.0009430841541655862
137322,0,0.0015680743984781967
137323,0,0.007508802762471331
137324,0,0.00887150169835162
137325,0,0.009660003672666381
137326,0,0.0005933739153668932
137327,0,0.0031561412332228207
137328,0,0.007727677962030911
137329,0,0.0019358562428898108
137330,0,0.00736195500206088
137331,0,0.005689369439187748
137332,0,0.0019391130522901966
137333,0,0.004200711993794058
137334,0,0.0029179172045049983
137335,0,0.0025254271318605596
137336,0,0.016623675799006643
137337,0,0.0013035070551206786
137338,0,0.0035562272149067243
137339,0,0.0013645067915008166
137340,0,0.0007560322726810272
137341,0,0.0005558159104896679
137342,0,0.0010642816406048886
137343,0,0.003175716153319555
137344,0,0.004053959022294853
137345,0,0.0012945552905452994
137346,0,0.005423007868468972
137347,0,0.006271673246218167
137348,0,0.0025330678902851797
137349,0,0.001339584495419354
137350,0,0.001368606472762137
137351,0,0.006647149440458865
137352,0,0.0017771313959506622
137353,0,0.003783709013121643
137354,0,0.0004913601303073609
137355,0,0.001608231029273591
137356,0,0.0003910446034382964
137357,0,0.0011229867730613034
137358,0,0.0005514181331419068
137359,0,0.001633221575852794
137360,0,0.0034670803354043406
137361,0,0.001208913691762018
137362,0,0.002072772756686175
137363,0,0.001136808757850713
137364,0,0.005750070483692768
137365,0,0.0006751937617117035
137366,0,0.003706283393073636
137367,0,0.022796073732899696
137368,0,0.0009200385044147034
137369,0,0.002600024977612569
137370,0,0.0006142336012077718
137371,0,0.006310393040647285
137372,0,0.0012749002871435733
137373,0,0.002657302525262651
137374,0,0.0007814132428753388
137375,0,0.0011886384478804446
137376,0,0.0014916845140357507
137377,0,0.0004635016832624782
137378,0,0.001992887972209439
137379,1,0.9930837797665752
137380,0,0.011190521786290809
137381,0,0.0010602728833742454
137382,0,0.0005147275021582615
137383,0,0.001876716051987071
137384,0,0.0028069782280450966
137385,1,0.9908468869829034
137386,0,0.0004883607721413792
137387,0,0.00021169890163122199
